Twitts	Topic	Sentiment
@OglyFederico @Ingridebap @ltgrusselhonore @CDCgov @WHCOS @CNN @MSNBC @LADeptHealth @POTUS Arizona used Covid money to award grants to charter schools who promised to not have masks required. Yes. Schools who banned mask mandates got extra money. Even after feds said it can't be used that way. https://t.co/YTJUxgUhMJ		
Dying COVID-19 Patient Recovers After Court Orders Hospital to Administer Ivermectin https://t.co/GhrcNVAA8a #alert. #COVIDIOT. #epochnews . #love #PrayTogether	N	P
@pamflem97131071 @ShakeTheCensor @JoelCraig1 @S0l0tango @IrvinStudin When did your “bodily autonomy” argument start, Pam? I don’t see anything about it pre Covid.		
Defense Secretary Lloyd Austin wrote a memo on Tuesday ordering all National Guard and Reserve service members to be vaccinated against COVID-19 or face loss of pay.. . Overnight Defense &amp; National Security — Austin mandates vaccine for Guardsmen https://t.co/aaNvxFXhl6	V	
JUST THREE WEEKS?. Britain buys FOURTH and FIFTH rounds of booster jabs: Ministers order 114m extra vaccine doses - enough to keep country supplied for two MORE winters  https://t.co/EFRVJDRwAn	V	
@gmakri01 @IOHK_Charles Can he issue an executive order to end covid too ? That’d be great		P
@ratiowizard @LizNYC13 @CDCgov There are extremely strong safety signals in VAERS for the flu and especially the covid vaccines that anyone can verify. Did i send you the link about 5% of lot numbers causing 100% of deaths? Why is this not the TOP NEWS?	V	
.@Lansdalepa admin/finance is now underway after an exec session, currently going over the budget numbers for 2021 compared to 2020 and where revenue and expense drops due to COVID have begun to level out and return to normal https://t.co/cdUFvC3bCc		
A boy scared to get his COVID shot whispered his high-risk friend's name for courage https://t.co/G3UUq32Voz https://t.co/RTmWMOpXig		
Facts: @POTUS Sleepy 😴 Joe Biden needed Covid-19 and China 🇨🇳 to steal the election from Trump. Without COVID and China 🇨🇳 Sleepy 😴 Joe wouldn’t have stolen the election from Trump because he knows he can’t beat Trump without any help.		
Lou! - Kick Covid Country Radio		
So this is trending because Fucking Trump had Covid during the presidential debate. . . The algorithms are so broken. https://t.co/1TG4jYm9o1		
@gayblackvet Normally I agree but at least let it come out on Disney+ for those who didn't want to risk covid. Or who muted the hashtag 😉	E	P
If I received a message from one of the celestial beacons with advice on how to formulate a vaccine for COVID, I would call together Doctors, Biologists, Chemists, Eugenics and Epidemiology and Contagion experts and consult them but nothing would stop me from trying it. I would https://t.co/GDSCopUcPE	V	
All vaccinated adults should get their COVID booster to protect against the new Omicron variant. https://t.co/tN1sWhhqs5	O	
Further, they regularly don't accept award certificates so rather than be able to stay at Hyatt when covid numbers are down, they are forcing ppl like me to stay at their hotel during busy period.	E	P
But, remember - public education is draining the coffers. The budget they cut repeatedly since Covid. Got it. 👇👇👇. . Ontario gave $210M in COVID-19 support to ineligible businesses, auditor general's report finds https://t.co/Jv67Iy5aEG #onted #VoteFordOut2022 #onpoli		
@law4all3 If you have any better idea then let us know! I wish you could also see all those severely ill, young and healthy patients dying of covid in hospitals like i do!	E	P
‘Horrific and disturbing’: Hospitalized patients at Jesse Brown VA Medical Center contract COVID-19 https://t.co/RXQteDb0Pu via @SunTimes		
Price Action can be messy. On Oct 01, Merck announced that it has developed an antiviral covid pill. The stock gapped up to $82. It then filled the gap and rallied to $90 but then news of Pfizer antiviral came out and Merck is now below all this news started.. . Merck is at $75 https://t.co/swIWwEVQFj	V	
@therealgiobanks @JonathanPieNews Who to trust - a random Twitter account spouting utter bobbins... or the world-renowned University of Edinburgh? Tough call. 🤦‍♂️ https://t.co/vaeTuo8PWv	N	
@CNN T**** excels at infecting others, weather with Covid or Hate.. He's a super spreader	E	N
Update: First cases of Omicron COVID-19 variant detected in Canada: What we know https://t.co/Gb7skmn1aL https://t.co/LkLPKAFu7S	O	
‘Omicron’ ignites ticket to Kuwait; Expats on holiday scramble for return——— KUWAIT CITY, Nov 28: The emergence of the new COVID-19 variant Omicron has igni...#Local #expats #holiday #ignites #Kuwait #Omicron #return #scramble #Ticke.... https://t.co/T7F5RNjFt8	O	
Reporter reveals how Trump exposed 'potentially hundreds of people' to COVID before first presidential debate https://t.co/LODT2o2Alu		
@yourbrainistiny @BruiserK @wendelltalks @thatbrian @dmeckle Like I said, you must research data prior to covid.  Everything after that has been changed to support the narrative. Seriously just research 2016, 2017...consensus was surgical mask only used for tradition. Only a properly fitted AND handled P95 mask has any effect whatsoever.	I	P
@KevinCTV @CTVCalgary Covid loves Kenney.		P
@noplaceforsheep There all a bit focused on the online trolls whipped out graphics for it quick, took them ages to do that for Covid		
@DanGurneyH Report: The Fully Vaccinated Account for 81% of the COVID Deaths in the UK https://t.co/gzoycot2D4 via @gatewaypundit		
@CE0ofVANAANHOLT Covid infection and the problems with Maresca + the current team environment and players around him certainly didn’t help. . That said he’ll have to start directly contributing again in the next matches (getting another start would help..) if he wants to leave.		
@Im_Karin_Hi @TheRandalHandle @HardDriveMMA @RealSpikeCohen 99.9% survival rate, not concerned about covid at all.		
The final Covid-19 case numbers before tonight's traffic light move are due around 1pm. All you need to know will be here:. . https://t.co/yng4zuTpEm		
NEW: Dallas County Reports a Five-Day Total of 1,107 New Positive 2019 Novel Coronavirus (COVID-19) Cases and 14 Deaths, Including 199 Probable Cases https://t.co/J5OizkX4jk	N	
@bitcharoo96 Yessssss… I’ve got a little cocktail of covid vaccines going on in here 🤪	V	
@the_magrathean @paul_woodcraft I know right. Everyone should be cautiously celebrating this. Not going into mental covid panic again.		
To this day I believe that Oswego County's Health Dept LIED about when Covid first came here.  Getting detailed information on how it's affecting each town and village is like pulling teeth.  They are very tight-lipped, so it came as no surprise when I just checked and...(2/)	E	P
New covid just dropped		
@druidian @mike_of_oz @Breedlove22 So, why Trump and Bolsonaro (Brazil´s President) were against science all the time? First, they neglected covid. Second, they neglected vaccine. Third, they neglected masks against covid. Fourth, they advocate for two medicines with no scientific proof (cloroquine &amp; ivermectin)	V	P
@clairlemon When u talk about our healthcare expenditures per capita, we also do far more R&amp;D than any other country in the world. Just look at the covid treatments as an example.		
COVID seems to have instilled weird habits in the film industry that honestly I don't understand.. . Movies also seem to be coming out on Blu-Ray sooner. Ron's Gone Wrong is coming out on Blu-Ray like next week and like ??? it just came out in theaters???	E	P
There needs to be accountability for the folks who blew the Covid response. From Trump, to pence, to Kushner on down. It was the greatest national security and public health failure in American history. And we need justice to heal and honor the lost https://t.co/T6wUXg3V9E		P
"Toronto Medical Officer of Health @EPdeVilla on the COVID-19 omicron variant: ""I don't have any news to report, but I think we should expect that just given the global nature of our city, that we shouldn't be surprised when we find cases in Toronto in the not too distant future."" https://t.co/7paoyPr5tv"	O	
@tennesseedarlin @lapublichealth Yeah ever since Thanksgiving Florida is not keeping track of their new cases of covid-19 correctly so they're doing something right right they're not even reporting the new cases		
LeBron got covid man… I’m depressed		
The Daily answers questions about the booster shot, which the CDC now recommends for all individuals ages 18 and older. https://t.co/eWJlRJ2v2u		
Is this man still here?. . We're utterly useless at defending ourselves. . #China #CCP #COVID #CCPVirus https://t.co/39b82jOtt5		
Carlotta Masala: 27-Year-Old Dies From Myocarditis Months After Receiving Pfizer COVID-19 Vaccine, Father Seeks Answers https://t.co/rfukek92hz	V	
@clivesinclair Tell me the last time pre-'covid jab' that multiple supporters on the same day were collapsing from heart issues, as well as footballers every week. I've been following football for 40 years and this is unprecedented		
@FatEmperor @SethLiebermann *Taps Screen* you wrote a 3rd rate diet book. You're know nothing about covid.		
Steelers put T.J. Watt on COVID-19 reserve #Steelers https://t.co/9wB3n9nxV6		
@RepJohnRose What is your Covid protocol?. . Have you all been vaccinated?		
@Sasha4233 @FuzzyWuzzyTO My point is there are already hundreds of variants. We just have not identified them. And staying home forever is not a long term solution for society. . . A larger discussion is needed around the mental health affects and fear/conspiracy theories brought about by Covid.		
@ndtv Wating a day discovering the zulu varient and end of the covid era! Fucked from alpha ~zulu hysteria !		
@StarSparkle_UK Death by covid?. Or finally revealing themselves for who they really always were?		
"@chesterp13 @RepHartzler Exactly Vick, you're worried about 100's of ""thousands"" over the last 50-years that might be. What about the 775,000 COVID deaths in just these last two years that were actual people dying not Zygotes."		
As a result the Autobots in the decepticons have decided to have Earth as their final battleground for the ultimate battle since Earth is merging with omicron! As a result the CDC in the world health organizations have changed the covid mutations into transformations!	O	
never forget it was #Fauci and his mad #science that unleached #Covid #Pandemic on the world #FauciLiedMillionsDied		
Covid Booster is booked!!! https://t.co/RwkRoNwmkh		
